NetworkID,Genome,Subgroup
18713,Norman_104_NODE_43_length_4564_cov_20.940785_weight,Norman_104_NODE_43_length_4564_cov_20.940785_weight
18714,Norman_105_NODE_36_length_5871_cov_12.285248_weight,0_weird_MH617129
18715,Norman_106_NODE_17_length_5203_cov_23.230769_weight,Norman_106_NODE_17_length_5203_cov_23.230769_weight
18716,Norman_106_NODE_20_length_4807_cov_20224.933923_weight,Human_gut_33_018_weight
18717,Norman_106_NODE_21_length_4769_cov_5.983666_weight,KX513866
18718,Norman_107_NODE_32_length_8596_cov_16.407446_weight,Norman_107_NODE_32_length_8596_cov_16.407446_weight
18719,Norman_107_NODE_42_length_6627_cov_436.783628_weight,0_QTJV01000041_Chitinophaga_sp._K20C18050901_weight
18720,Norman_107_NODE_46_length_6265_cov_724.740580_weight,Human_gut_30_040_weight
18721,Norman_107_NODE_48_length_5996_cov_716.991921_weight,MG883712
18722,Norman_107_NODE_56_length_5349_cov_364.014734_weight,Chehoud_patient_2_NODE_105_length_5453_cov_7.817155_weight
18723,Norman_107_NODE_58_length_5188_cov_16.741477_weight,KT264765_-weight
18724,Norman_107_NODE_59_length_5142_cov_22.998624_weight,Norman_107_NODE_59_length_5142_cov_22.998624_weight
18725,Norman_107_NODE_62_length_4950_cov_632.570787_weight,KX513874
18726,Norman_108_NODE_12_length_6696_cov_34.068815_weight,MG945831_-weight
18727,Norman_108_NODE_13_length_6616_cov_94.536808_weight,0_QTJV01000041_Chitinophaga_sp._K20C18050901_weight
18728,Norman_108_NODE_16_length_6307_cov_18.655950_weight,Norman_108_NODE_16_length_6307_cov_18.655950_weight
18729,Norman_108_NODE_26_length_5200_cov_535.281050_weight,Monaco_MBA1281_NODE_322_length_5079_cov_22.933121_weight
18730,Norman_108_NODE_28_length_4854_cov_8.346947_weight,MG641187_-weight
18731,Norman_108_NODE_30_length_4764_cov_80.389042_weight,MG945704
18732,Norman_109_NODE_26_length_5877_cov_10.981625_weight,0_QTJV01000041_Chitinophaga_sp._K20C18050901_weight
18733,Norman_109_NODE_27_length_5564_cov_2338.162824_weight,Human_gut_31_126_weight
18734,Norman_109_NODE_29_length_5374_cov_12.012408_weight,0_FMGL01000009_Flavonifractor_weight
18735,Norman_109_NODE_31_length_5277_cov_6.426082_weight,MG945559_-weight
18736,Norman_109_NODE_32_length_5131_cov_368.717100_weight,Human_feces_B_068_weight
18737,Norman_10_NODE_57_length_9702_cov_1258.062299_weight,Human_feces_A_029_weight
18738,Norman_110_NODE_12_length_6074_cov_210.914604_weight,Norman_110_NODE_12_length_6074_cov_210.914604_weight
18739,Norman_110_NODE_14_length_5738_cov_72.198839_weight,KT264785
18740,Norman_110_NODE_15_length_5654_cov_5324.058582_weight,Ly_CA13_ion_torrent_NODE_103_length_6554_cov_19.050623_weight
18741,Norman_110_NODE_17_length_5097_cov_13.353828_weight,Human_gut_21_019_weight
18742,Norman_110_NODE_9_length_6763_cov_14.889088_weight,Norman_110_NODE_9_length_6763_cov_14.889088_weight
18743,Norman_111_NODE_25_length_5910_cov_501.150470_weight,KT264786_-weight
18744,Norman_112_NODE_12_length_6858_cov_105.990445_weight,Norman_110_NODE_9_length_6763_cov_14.889088_weight
18745,Norman_112_NODE_20_length_5251_cov_27.980947_weight,Norman_112_NODE_20_length_5251_cov_27.980947_weight
18746,Norman_112_NODE_26_length_4747_cov_4163.062234_weight,MG641187_-weight
18747,Norman_114_NODE_106_length_5305_cov_933.161905_weight,KT264754_-weight
18748,Norman_114_NODE_111_length_5180_cov_10.746146_weight,Nadia_combined_trimmed_NODE_3361_length_5151_cov_18.597724_weight
18749,Norman_114_NODE_92_length_6078_cov_233.134817_weight,0_weird_MG945383_-weight
18750,Norman_115_NODE_16_length_5687_cov_9.439453_weight,0_QAKY01000019_Lactobacillus_fermentum_weight
18751,Norman_115_NODE_20_length_5323_cov_4.901291_weight,Human_feces_D_014_weight
18752,Norman_115_NODE_24_length_4878_cov_35.471698_weight,MG945165
18753,Norman_115_NODE_8_length_6416_cov_274.708222_weight,Ly_CA39_ion_torrent_NODE_42_length_6356_cov_388.105856_weight
18754,Norman_116_NODE_25_length_6339_cov_8.662476_weight,0_QTLY01000002_Bacteroides_sp._AF29-11_weight
18755,Norman_117_NODE_18_length_6608_cov_235.340455_weight,0_QTJV01000041_Chitinophaga_sp._K20C18050901_weight
18756,Norman_117_NODE_21_length_6449_cov_1045.179074_weight,0_QTLY01000002_Bacteroides_sp._AF29-11_weight
18757,Norman_117_NODE_24_length_6158_cov_137.702933_weight,0_weird_MH617129
18758,Norman_117_NODE_31_length_5895_cov_8.643151_weight,MG945709
18759,Norman_117_NODE_36_length_5599_cov_27.081169_weight,0_QAKY01000019_Lactobacillus_fermentum_weight
18760,Norman_117_NODE_40_length_5408_cov_13.821035_weight,Kramna_7949_NODE_21_length_5715_cov_2103.430742_weight
18761,Norman_117_NODE_46_length_5118_cov_249.493186_weight,KT264765_-weight
18762,Norman_117_NODE_54_length_4826_cov_7.718298_weight,MG945704
18763,Norman_117_NODE_57_length_4535_cov_122.423661_weight,MH552483
18764,Norman_118_NODE_27_length_5682_cov_1023.190332_weight,0_weird_MG945383_-weight
18765,Norman_118_NODE_31_length_5169_cov_11.583692_weight,KT264771_-weight
18766,Norman_119_NODE_67_length_6655_cov_115.128182_weight,0_QTJV01000041_Chitinophaga_sp._K20C18050901_weight
18767,Norman_119_NODE_79_length_6244_cov_7.508321_weight,0_SNQI01000009_Gramella_jeungdoensis_weight
18768,Norman_119_NODE_84_length_6019_cov_243.720825_weight,Chehoud_patient_2_NODE_90_length_6149_cov_974.406465_weight
18769,Norman_11_NODE_17_length_6081_cov_16151.443080_weight,Human_gut_30_040_weight
18770,Norman_11_NODE_18_length_5895_cov_315.207534_weight,0_weird_MH617129
18771,Norman_11_NODE_21_length_5668_cov_16191.837164_weight,0_weird_MG945383_-weight
18772,Norman_11_NODE_24_length_5619_cov_61.544932_weight,0_QAKY01000019_Lactobacillus_fermentum_weight
18773,Norman_11_NODE_31_length_5047_cov_44.266627_weight,Norman_11_NODE_31_length_5047_cov_44.266627_weight
18774,Norman_122_NODE_12_length_6298_cov_1128.575525_weight,Norman_122_NODE_12_length_6298_cov_1128.575525_weight
18775,Norman_122_NODE_17_length_5673_cov_49.446422_weight,Norman_122_NODE_17_length_5673_cov_49.446422_weight
18776,Norman_123_NODE_15_length_6081_cov_633.694159_weight,Manrique_Person2_NODE_218_length_6072_cov_21.553931_weight
18777,Norman_123_NODE_21_length_5584_cov_4971.316875_weight,KT264785
18778,Norman_124_NODE_44_length_6385_cov_40.000474_weight,0_Alex_ape_weight
18779,Norman_124_NODE_49_length_6126_cov_186.577005_weight,Human_gut_31_037_weight
18780,Norman_124_NODE_53_length_6012_cov_417.288064_weight,Human_gut_30_017_weight
18781,Norman_124_NODE_62_length_5723_cov_11.744178_weight,0_QAKY01000019_Lactobacillus_fermentum_weight
18782,Norman_124_NODE_77_length_4800_cov_3875.925395_weight,MG641187_-weight
18783,Norman_124_NODE_89_length_4517_cov_77.841775_weight,KP087938
18784,Norman_126_NODE_23_length_6273_cov_97.258926_weight,0_QTJV01000041_Chitinophaga_sp._K20C18050901_weight
18785,Norman_126_NODE_31_length_5048_cov_1606.516123_weight,Human_gut_21_019_weight
18786,Norman_126_NODE_33_length_4946_cov_7.344306_weight,Norman_126_NODE_33_length_4946_cov_7.344306_weight
18787,Norman_127_NODE_16_length_6683_cov_1391.340827_weight,0_QTJV01000041_Chitinophaga_sp._K20C18050901_weight
18788,Norman_128_NODE_8_length_10585_cov_4023.784995_weight,Norman_128_NODE_8_length_10585_cov_4023.784995_weight
18789,Norman_129_NODE_20_length_6124_cov_112.052397_weight,Human_gut_30_040_weight
18790,Norman_12_NODE_18_length_6127_cov_58.623188_weight,0_weird_MH617129
18791,Norman_131_NODE_16_length_5898_cov_2366.713332_weight,0_weird_MH617129
18792,Norman_131_NODE_23_length_4918_cov_7.050586_weight,MG945704
18793,Norman_133_NODE_31_length_6728_cov_15.265248_weight,0_QTJV01000041_Chitinophaga_sp._K20C18050901_weight
18794,Norman_133_NODE_37_length_6149_cov_395.805382_weight,Human_gut_30_040_weight
18795,Norman_133_NODE_38_length_5961_cov_242.744497_weight,0_weird_MH617129
18796,Norman_133_NODE_45_length_4715_cov_102.404721_weight,0_CZAG01000003_Parabacteroides_merdae_weight
18797,Norman_134_NODE_24_length_6526_cov_443.474888_weight,MH510273
18798,Norman_135_NODE_98_length_5193_cov_5912.184897_weight,Human_gut_21_019_weight
18799,Norman_136_NODE_36_length_12395_cov_11074.898379_weight,0_SNQI01000009_Gramella_jeungdoensis_weight
18800,Norman_136_NODE_38_length_11701_cov_15245.967543_weight,0_SNQI01000009_Gramella_jeungdoensis_weight
18801,Norman_136_NODE_50_length_7282_cov_173.791892_weight,Human_gut_21_019_weight
18802,Norman_136_NODE_55_length_6585_cov_1037.468147_weight,0_QTLY01000002_Bacteroides_sp._AF29-11_weight
18803,Norman_136_NODE_61_length_6080_cov_36.969461_weight,Norman_136_NODE_61_length_6080_cov_36.969461_weight
18804,Norman_136_NODE_64_length_5858_cov_42.134413_weight,Norman_136_NODE_64_length_5858_cov_42.134413_weight
18805,Norman_136_NODE_67_length_5666_cov_2281.162538_weight,0_QAKY01000019_Lactobacillus_fermentum_weight
18806,Norman_136_NODE_73_length_5087_cov_16.059022_weight,Norman_136_NODE_73_length_5087_cov_16.059022_weight
18807,Norman_136_NODE_81_length_4726_cov_8.408264_weight,KX513866
18808,Norman_137_NODE_35_length_5955_cov_6.203898_weight,Human_gut_30_017_weight
18809,Norman_139_NODE_16_length_6691_cov_3712.290687_weight,MH510273_-weight
18810,Norman_139_NODE_17_length_6597_cov_7.722868_weight,0_QTLY01000002_Bacteroides_sp._AF29-11_weight
18811,Norman_139_NODE_22_length_6166_cov_5069.559647_weight,Human_gut_30_040_weight
18812,Norman_139_NODE_25_length_5841_cov_3289.852748_weight,Human_gut_31_126_weight
18813,Norman_139_NODE_28_length_5692_cov_88.883449_weight,0_weird_MH617129
18814,Norman_13_NODE_102_length_4922_cov_80.061434_weight,KT264823
18815,Norman_13_NODE_105_length_4813_cov_49.771963_weight,MG945704
18816,Norman_13_NODE_31_length_17734_cov_8168.886249_weight,Human_feces_B_007_weight
18817,Norman_13_NODE_51_length_11391_cov_8.276641_weight,0_weird_MG945383_-weight
18818,Norman_13_NODE_75_length_6669_cov_2552.925008_weight,0_QTJV01000041_Chitinophaga_sp._K20C18050901_weight
18819,Norman_13_NODE_92_length_5320_cov_1545.909212_weight,Norman_13_NODE_92_length_5320_cov_1545.909212_weight
18820,Norman_13_NODE_97_length_5048_cov_393.459644_weight,Norman_13_NODE_97_length_5048_cov_393.459644_weight
18821,Norman_143_NODE_16_length_4955_cov_43.823469_weight,Human_gut_21_019_weight
18822,Norman_145_NODE_36_length_5007_cov_246.466478_weight,Human_gut_21_019_weight
18823,Norman_147_NODE_63_length_5883_cov_320.339739_weight,Norman_128_NODE_8_length_10585_cov_4023.784995_weight
18824,Norman_148_NODE_12_length_6414_cov_5.549300_weight,Ly_CA39_ion_torrent_NODE_42_length_6356_cov_388.105856_weight
18825,Norman_149_NODE_137_length_5252_cov_14.040216_weight,Norman_149_NODE_137_length_5252_cov_14.040216_weight
18826,Norman_152_NODE_30_length_6074_cov_75.875893_weight,MG945515_-weight
18827,Norman_152_NODE_31_length_5749_cov_19.550053_weight,Norman_152_NODE_31_length_5749_cov_19.550053_weight
18828,Norman_152_NODE_34_length_5665_cov_12.422638_weight,0_weird_MG945383_-weight
18829,Norman_152_NODE_35_length_5646_cov_222.291719_weight,0_QAKY01000019_Lactobacillus_fermentum_weight
18830,Norman_152_NODE_40_length_5007_cov_172.363691_weight,Norman_152_NODE_40_length_5007_cov_172.363691_weight
18831,Norman_153_NODE_17_length_10744_cov_9.346805_weight,0_weird_MH617129
18832,Norman_153_NODE_30_length_6553_cov_116.998615_weight,Ly_CA13_ion_torrent_NODE_103_length_6554_cov_19.050623_weight
18833,Norman_153_NODE_39_length_5824_cov_4.818686_weight,Norman_153_NODE_39_length_5824_cov_4.818686_weight
18834,Norman_153_NODE_44_length_5413_cov_337.214259_weight,0_weird_MH617129
18835,Norman_153_NODE_46_length_5158_cov_7.382324_weight,0_SNQI01000014_Gramella_jeungdoensis_fragment_weight
18836,Norman_153_NODE_47_length_5113_cov_90.624160_weight,Human_feces_A_029_weight
18837,Norman_153_NODE_51_length_4787_cov_286.997041_weight,KT264782
18838,Norman_153_NODE_54_length_4693_cov_19.349073_weight,Norman_153_NODE_54_length_4693_cov_19.349073_weight
18839,Norman_154_NODE_44_length_8398_cov_3779.403812_weight,KT264806
18840,Norman_155_NODE_13_length_6012_cov_14.329193_weight,Human_gut_30_017_weight
18841,Norman_155_NODE_15_length_5710_cov_15.864368_weight,0_QAKY01000019_Lactobacillus_fermentum_weight
18842,Norman_155_NODE_8_length_7022_cov_473.131190_weight,MG945831_-weight
18843,Norman_158_NODE_103_length_6535_cov_18.158951_weight,0_QTJV01000041_Chitinophaga_sp._K20C18050901_weight
18844,Norman_159_NODE_114_length_5074_cov_231.229329_weight,Norman_159_NODE_114_length_5074_cov_231.229329_weight
18845,Norman_159_NODE_115_length_4967_cov_399.016897_weight,KT264823
18846,Norman_15_NODE_12_length_5354_cov_3280.172297_weight,MG945361_-weight
18847,Norman_160_NODE_61_length_5890_cov_5.858269_weight,0_QAKY01000019_Lactobacillus_fermentum_weight
18848,Norman_160_NODE_66_length_5695_cov_6.783688_weight,0_weird_MG945383_-weight
18849,Norman_160_NODE_69_length_5599_cov_435.644300_weight,MG945144_-weight
18850,Norman_160_NODE_75_length_5328_cov_29.427650_weight,Human_feces_D_014_weight
18851,Norman_160_NODE_78_length_5286_cov_22.208373_weight,Norman_160_NODE_78_length_5286_cov_22.208373_weight
18852,Norman_160_NODE_79_length_5279_cov_30.661945_weight,Norman_160_NODE_79_length_5279_cov_30.661945_weight
18853,Norman_160_NODE_87_length_5025_cov_4.892153_weight,Norman_160_NODE_87_length_5025_cov_4.892153_weight
18854,Norman_160_NODE_90_length_4881_cov_321.254662_weight,MG945704
18855,Norman_160_NODE_95_length_4764_cov_221.210236_weight,MG945861_-weight
18856,Norman_161_NODE_25_length_6126_cov_85.015978_weight,0_weird_MH617129
18857,Norman_162_NODE_74_length_5315_cov_6.219011_weight,Human_gut_27_035_weight
18858,Norman_162_NODE_86_length_4852_cov_12.414426_weight,MG945704
18859,Norman_163_NODE_27_length_8057_cov_381.914396_weight,0_QTLY01000002_Bacteroides_sp._AF29-11_weight
18860,Norman_164_NODE_13_length_6772_cov_12.028882_weight,First_Zuo_N6_NODE_237_length_12664_cov_18.164486_weight
18861,Norman_164_NODE_21_length_5093_cov_9.082771_weight,Human_gut_21_019_weight
18862,Norman_165_NODE_21_length_6162_cov_24.720812_weight,0_weird_MH617129
18863,Norman_165_NODE_22_length_6145_cov_26.755829_weight,0_QALP01000027_Coprobacter_fastidiosus_weight
18864,Norman_165_NODE_23_length_5872_cov_25.875021_weight,0_weird_MH617129
18865,Norman_165_NODE_24_length_5850_cov_96.086972_weight,Norman_128_NODE_8_length_10585_cov_4023.784995_weight
18866,Norman_165_NODE_25_length_5805_cov_762.858783_weight,0_SNQI01000009_Gramella_jeungdoensis_weight
18867,Norman_165_NODE_26_length_5723_cov_7.377382_weight,Human_gut_30_017_weight
18868,Norman_165_NODE_28_length_5640_cov_3223.387466_weight,0_QAKY01000019_Lactobacillus_fermentum_weight
18869,Norman_165_NODE_31_length_5308_cov_5520.567105_weight,Norman_165_NODE_31_length_5308_cov_5520.567105_weight
18870,Norman_165_NODE_34_length_5102_cov_67.035467_weight,Human_gut_21_019_weight
18871,Norman_165_NODE_35_length_5019_cov_29.188759_weight,Ly_CA12_ion_torrent_NODE_56_length_5196_cov_16.079751_weight
18872,Norman_168_NODE_24_length_6029_cov_217.899900_weight,0_weird_MH617129
18873,Norman_169_NODE_21_length_6447_cov_70.166302_weight,Human_gut_27_035_weight
18874,Norman_169_NODE_23_length_6134_cov_11.270439_weight,0_HF992559_Prevotella_sp._CAG:1185_weight
18875,Norman_169_NODE_25_length_5365_cov_44.465537_weight,Human_feces_D_014_weight
18876,Norman_169_NODE_5_length_11583_cov_89.916985_weight,Human_gut_27_035_weight
18877,Norman_17_NODE_16_length_5770_cov_210.773578_weight,0_weird_MG945383_-weight
18878,Norman_17_NODE_19_length_4739_cov_9.851409_weight,Chehoud_patient_2_NODE_119_length_4758_cov_9.678503_weight
18879,Norman_18_NODE_43_length_6048_cov_46.421492_weight,0_weird_MG945383_-weight
18880,Norman_19_NODE_28_length_5901_cov_49.974170_weight,0_weird_MH617129
18881,Norman_19_NODE_37_length_5024_cov_2487.061984_weight,Norman_19_NODE_37_length_5024_cov_2487.061984_weight
18882,Norman_20_NODE_18_length_6364_cov_201.561579_weight,Human_feces_A_021_weight
18883,Norman_21_NODE_10_length_5349_cov_17.526823_weight,Chehoud_patient_2_NODE_105_length_5453_cov_7.817155_weight
18884,Norman_22_NODE_32_length_5758_cov_2535.031738_weight,0_weird_MG945383_-weight
18885,Norman_23_NODE_21_length_4852_cov_519.935793_weight,MG945704
18886,Norman_25_NODE_25_length_5948_cov_1570.322926_weight,Human_gut_30_017_weight
18887,Norman_25_NODE_28_length_5137_cov_12.474813_weight,Ly_CA12_ion_torrent_NODE_56_length_5196_cov_16.079751_weight
18888,Norman_25_NODE_29_length_5106_cov_11182.267670_weight,KT264771_-weight
18889,Norman_25_NODE_31_length_4880_cov_11.929948_weight,MG641187_-weight
18890,Norman_25_NODE_33_length_4835_cov_38.562134_weight,Human_gut_33_018_weight
18891,Norman_27_NODE_14_length_10606_cov_63.054213_weight,0_QTLY01000002_Bacteroides_sp._AF29-11_weight
18892,Norman_27_NODE_22_length_6173_cov_2342.981040_weight,Human_gut_30_040_weight
18893,Norman_2_NODE_37_length_4941_cov_34.748670_weight,MG945165
18894,Norman_30_NODE_4_length_6546_cov_249.103066_weight,0_QTJV01000041_Chitinophaga_sp._K20C18050901_weight
18895,Norman_32_NODE_11_length_6281_cov_124.088339_weight,0_SNQI01000009_Gramella_jeungdoensis_weight
18896,Norman_32_NODE_14_length_5967_cov_415.875507_weight,Norman_32_NODE_14_length_5967_cov_415.875507_weight
18897,Norman_32_NODE_20_length_5240_cov_43.696046_weight,Norman_32_NODE_20_length_5240_cov_43.696046_weight
18898,Norman_32_NODE_2_length_7564_cov_22.161406_weight,0_Alex_ape_weight
18899,Norman_32_NODE_8_length_6421_cov_773.490575_weight,Ly_CA39_ion_torrent_NODE_42_length_6356_cov_388.105856_weight
18900,Norman_33_NODE_10_length_6464_cov_148.143548_weight,MH616924
18901,Norman_33_NODE_11_length_6266_cov_56.475125_weight,0_weird_MH617129
18902,Norman_33_NODE_15_length_6106_cov_13.211370_weight,0_weird_MH617129
18903,Norman_33_NODE_22_length_4957_cov_202.832925_weight,Norman_33_NODE_22_length_4957_cov_202.832925_weight
18904,Norman_33_NODE_8_length_6636_cov_606.924935_weight,First_Zuo_N6_NODE_237_length_12664_cov_18.164486_weight
18905,Norman_34_NODE_12_length_6487_cov_28.149565_weight,0_VCOW01000045_Pseudomonas_aeruginosa_weight
18906,Norman_34_NODE_17_length_6120_cov_4959.815993_weight,Human_gut_30_040_weight
18907,Norman_36_NODE_53_length_6077_cov_261.261209_weight,Human_gut_30_040_weight
18908,Norman_36_NODE_66_length_5272_cov_20.822120_weight,Norman_112_NODE_20_length_5251_cov_27.980947_weight
18909,Norman_36_NODE_78_length_4680_cov_6.881946_weight,Norman_36_NODE_78_length_4680_cov_6.881946_weight
18910,Norman_36_NODE_79_length_4615_cov_85.056798_weight,Nadia_combined_trimmed_NODE_4225_length_4627_cov_115.797244_weight
18911,Norman_37_NODE_14_length_6185_cov_198.759054_weight,Human_feces_B_007_weight
18912,Norman_37_NODE_16_length_5795_cov_6056.953833_weight,Minot_Diet_SRR5088940_NODE_816_length_5548_cov_23.033861_weight
18913,Norman_38_NODE_25_length_10180_cov_14236.396148_weight,Human_gut_21_019_weight
18914,Norman_38_NODE_53_length_5940_cov_899.538828_weight,0_weird_MH617129
18915,Norman_38_NODE_59_length_5682_cov_7.949884_weight,KT264773_-weight
18916,Norman_38_NODE_60_length_5550_cov_60.810191_weight,MG945598_-weight
18917,Norman_38_NODE_61_length_5518_cov_518.562145_weight,KT264798_-weight
18918,Norman_41_NODE_18_length_8605_cov_27.790877_weight,0_QAKY01000019_Lactobacillus_fermentum_weight
18919,Norman_41_NODE_48_length_4737_cov_209.119821_weight,KX513866
18920,Norman_42_NODE_14_length_6410_cov_59.666719_weight,Ly_CA39_ion_torrent_NODE_42_length_6356_cov_388.105856_weight
18921,Norman_42_NODE_20_length_5613_cov_290.456819_weight,0_QAKY01000019_Lactobacillus_fermentum_weight
18922,Norman_42_NODE_22_length_5433_cov_5.143548_weight,0_weird_MG945383_-weight
18923,Norman_42_NODE_26_length_4824_cov_6.286643_weight,MG945704
18924,Norman_50_NODE_24_length_12053_cov_4872.502500_weight,Human_feces_C_043_weight
18925,Norman_52_NODE_39_length_8538_cov_2376.265826_weight,Human_gut_21_019_weight
18926,Norman_52_NODE_43_length_7530_cov_4830.723880_weight,Human_feces_A_033_weight
18927,Norman_52_NODE_66_length_5313_cov_13.306390_weight,Human_feces_D_014_weight
18928,Norman_52_NODE_76_length_4921_cov_45.883066_weight,0_CZAG01000003_Parabacteroides_merdae_weight
18929,Norman_53_NODE_126_length_5092_cov_1319.045265_weight,Human_gut_21_019_weight
18930,Norman_55_NODE_11_length_6477_cov_209.759265_weight,Norman_55_NODE_11_length_6477_cov_209.759265_weight
18931,Norman_55_NODE_13_length_6184_cov_235.763093_weight,0_SNQI01000009_Gramella_jeungdoensis_weight
18932,Norman_5_NODE_11_length_6532_cov_115.845144_weight,0_QTLY01000002_Bacteroides_sp._AF29-11_weight
18933,Norman_5_NODE_9_length_6604_cov_442.899527_weight,0_QTJV01000041_Chitinophaga_sp._K20C18050901_weight
18934,Norman_61_NODE_6_length_6099_cov_419.111516_weight,Norman_61_NODE_6_length_6099_cov_419.111516_weight
18935,Norman_64_NODE_4_length_5833_cov_29.335237_weight,Norman_64_NODE_4_length_5833_cov_29.335237_weight
18936,Norman_65_NODE_14_length_5070_cov_38.040479_weight,Human_feces_D_014_weight
18937,Norman_65_NODE_16_length_4771_cov_756.484309_weight,MG945534_-weight
18938,Norman_65_NODE_5_length_9607_cov_356.163212_weight,Human_gut_21_019_weight
18939,Norman_65_NODE_9_length_6541_cov_215.592969_weight,0_QTJV01000041_Chitinophaga_sp._K20C18050901_weight
18940,Norman_67_NODE_7_length_6162_cov_10.485181_weight,0_Alex_ape_weight
18941,Norman_67_NODE_8_length_5864_cov_12.765020_weight,Human_gut_30_017_weight
